,經度,緯度
212,121.5554614,24.9760338
213,121.6166831,25.0550919
214,121.6109805,25.0656814
215,121.6109465,25.0658159
216,121.6165932,25.0552049
217,121.6164170,25.0593250
218,121.6108659,25.0656705
219,121.6085158,25.0649244
220,121.6110022,25.0649687
221,121.5332331,25.0227325
222,121.5331726,25.0222010
223,121.5549117,24.9802192
224,121.5539861,24.9800471
225,121.5322250,25.0151151
226,121.5008540,25.0417990
227,121.5007403,25.0409660
228,121.5075143,25.0392339
229,121.5086616,25.0421311
230,121.5228882,25.0201354
231,121.5431618,25.0184696
232,121.5455762,25.0186180
233,121.5394305,25.0132000
234,121.5380292,25.0134955
235,121.5364880,25.0149056
236,121.5076244,25.0392238
237,121.5068464,25.0374887
238,121.4951765,25.0282029
239,121.5139210,25.0262265
240,121.5656279,25.0014579
241,121.5588159,25.0057589
242,121.5628489,25.0034717
243,121.5617575,25.0020562
244,121.5707486,24.9877330
245,121.4828462,25.1371525
246,121.4782119,25.1351094
247,121.4718674,25.1301645
248,121.4689075,25.1284266
249,121.4700836,25.1259977
250,121.4798708,25.1358407
251,121.4851354,25.1381363
252,121.4820909,25.1369785
253,121.4914035,25.1385020
254,121.5020158,25.1307986
255,121.5227630,25.0897674
256,121.5270258,25.0902701
257,121.4659770,25.1266231
258,121.5523385,24.9888954
259,121.5523039,24.9878397
260,121.5542006,24.9848851
261,121.5540417,24.9832321
262,121.5537222,24.9819766
263,121.4991382,25.1232445
264,121.4984404,25.1257054
265,121.4963042,25.1313593
266,121.4994398,25.1211528
267,121.4935576,25.1215898
268,121.4985291,25.1257263
269,121.4931207,25.1214607
270,121.4997846,25.1163566
271,121.5004406,25.1261415
272,121.5007303,25.1261925
273,121.5014760,25.1263722
274,121.5035592,25.1267058
275,121.5075279,25.1275714
276,121.5437303,25.0360767
277,121.5490236,25.0309517
278,121.5150068,25.0355436
279,121.5146942,25.0348024
280,121.5169245,25.0346881
281,121.5291205,25.1018469
282,121.5223781,25.1049074
283,121.5055517,25.1211874
284,121.5027095,25.1215599
285,121.5014245,25.1194688
286,121.5330044,25.1818288
287,121.5472841,25.1523829
288,121.5460138,25.0360340
289,121.5459766,25.0334204
290,121.5460621,25.0310276
291,121.5325215,25.0149062
292,121.5263734,25.0223604
293,121.5365506,25.0118480
294,121.5215621,25.0386670
295,121.5180789,25.0329093
296,121.5163501,25.0324027
297,121.5194699,25.1123170
298,121.5412674,25.0794797
299,121.5128471,25.0275109
300,121.5143683,25.0274658
301,121.5146408,25.0277429
302,121.5050726,25.0330200
303,121.5067859,25.0311874
304,121.5048359,25.0338718
305,121.5168272,25.0498871
306,121.5148728,25.0492011
307,121.5257104,25.0666783
308,121.5225447,25.0668200
309,121.5336456,25.0187270
310,121.5037415,25.1372178
311,121.5040661,25.1374315
312,121.5049915,25.1384210
313,121.5295386,25.1456022
314,121.5271431,25.1444457
315,121.5461519,25.1552637
316,121.5494086,25.1490802
317,121.5244479,25.0798703
318,121.5304309,25.0263718
319,121.5328346,25.0161068
320,121.5229807,25.1018343
321,121.5229428,25.1019940
322,121.5246814,25.1021408
323,121.5219746,25.1046341
324,121.5196888,25.1033413
325,121.5195555,25.1032236
326,121.5254425,25.1025493
327,121.5224484,25.1019468
328,121.5208128,25.1023255
329,121.5217966,25.1017384
330,121.5224707,25.1017920
331,121.5223658,25.1191068
332,121.5261214,25.1184511
333,121.5346593,25.1181428
334,121.5340587,25.1165836
335,121.5274248,25.1143635
336,121.5278767,25.1152035
337,121.5286137,25.1164008
338,121.5301230,25.1182426
339,121.5321694,25.1230399
340,121.5320845,25.1230458
341,121.5304610,25.1189138
342,121.5300456,25.1183279
343,121.5277623,25.1152153
344,121.5485715,25.0359863
345,121.5485555,25.0333661
346,121.5485052,25.0281367
347,121.5491541,25.0461719
348,121.5486457,25.0449924
349,121.5350029,25.0140120
350,121.5344569,25.0135214
351,121.5184972,25.0417497
352,121.5240025,25.0405987
353,121.5159142,25.1136091
354,121.5131947,25.1174984
355,121.5099283,25.1199444
356,121.5075121,25.1203956
357,121.5029130,25.1227092
358,121.5026720,25.1213794
359,121.4998322,25.1299801
360,121.6129438,25.0619264
361,121.5301822,25.1182988
362,121.5317133,25.1179873
363,121.5298351,25.1183915
364,121.5284777,25.1184150
365,121.5317368,25.1180651
366,121.5023013,25.0399621
367,121.5083093,25.0414373
368,121.5103681,25.0422483
369,121.5023368,25.0425750
370,121.5145096,25.0385723
371,121.5144742,25.0387044
372,121.5167287,25.0367176
373,121.5336269,25.0180107
374,121.5335107,25.0184771
375,121.5137217,25.0506178
376,121.5493712,25.0841136
377,121.5768228,25.0154395
378,121.5707281,25.0190525
379,121.5733265,25.0211567
380,121.5696486,25.0246487
381,121.5751417,25.0178725
382,121.5670314,25.0409345
383,121.5586391,25.1121295
384,121.5740137,25.1163621
385,121.5487780,25.0370503
386,121.5488828,25.0370499
387,121.5490451,25.0374022
388,121.5484856,25.0371123
389,121.5485878,25.0370798
390,121.5490714,25.0370777
391,121.5497244,25.0377567
392,121.5497320,25.0378674
393,121.5490649,25.0386488
394,121.5488855,25.0386749
395,121.5487998,25.0386756
396,121.5485972,25.0386475
397,121.5480159,25.0381987
398,121.5479648,25.0380679
399,121.5479435,25.0379694
400,121.5485960,25.0383139
401,121.5486039,25.0373434
402,121.5489671,25.0374257
403,121.5493992,25.0376673
404,121.5493233,25.0379553
405,121.5487603,25.0383138
406,121.5481927,25.0380005
407,121.5437122,25.0351560
408,121.5437600,25.0379096
409,121.5460393,25.0378690
410,121.5479357,25.0378635
411,121.5437575,25.0377844
412,121.5460382,25.0377413
413,121.5481964,25.0379181
414,121.5525034,25.0332841
415,121.5481249,25.0359946
416,121.5487646,25.0333615
417,121.5488275,25.0333603
418,121.5460417,25.0379854
419,121.5437623,25.0380248
420,121.5436790,25.0334691
421,121.5460434,25.0381065
422,121.5524510,25.0346677
423,121.5525821,25.0354178
424,121.5524703,25.0354206
425,121.5524988,25.0331223
426,121.5514314,25.0376229
427,121.5514024,25.0377485
428,121.5513868,25.0378661
429,121.5513703,25.0379954
430,121.5491037,25.0401021
431,121.5511950,25.0379984
432,121.5512219,25.0378705
433,121.5512416,25.0377528
434,121.5512592,25.0376241
435,121.5524540,25.0361840
436,121.5524151,25.0332853
437,121.5524142,25.0332073
438,121.5524126,25.0331365
439,121.5437139,25.0416931
440,121.5437139,25.0415580
441,121.5436314,25.0381580
442,121.5436285,25.0380333
443,121.5436257,25.0379123
444,121.5436229,25.0377882
445,121.5435994,25.0360893
446,121.5435389,25.0334737
447,121.5435367,25.0333794
448,121.5435348,25.0332978
449,121.5438038,25.0398186
450,121.5452051,25.0398035
451,121.5471823,25.0414895
452,121.5461174,25.0415137
453,121.5486166,25.0414556
454,121.5488345,25.0414504
455,121.5489010,25.0414488
456,121.5497128,25.0380301
457,121.5493870,25.0380118
458,121.5460628,25.0389972
459,121.5488254,25.0331944
460,121.5488262,25.0332731
461,121.5487632,25.0331957
462,121.5489010,25.0415694
463,121.5488335,25.0415702
464,121.5486169,25.0415760
465,121.5461617,25.0416307
466,121.5497024,25.0376553
467,121.5575201,25.0375127
468,121.5436756,25.0332946
469,121.5459746,25.0332496
470,121.5485541,25.0331996
471,121.5490430,25.0331902
472,121.5485546,25.0332841
473,121.5487639,25.0332772
474,121.5459747,25.0333307
475,121.5460143,25.0282738
476,121.5490462,25.0332653
477,121.5436772,25.0333752
478,121.5797633,25.0693576
479,121.5730126,25.0728622
480,121.5745621,25.0709985
481,121.5708751,25.0708295
482,121.5724313,25.0746015
483,121.5746163,25.0674933
484,121.5496630,25.0430600
485,121.5437875,25.0447395
486,121.5439352,25.0447557
487,121.5486443,25.0447762
488,121.5488637,25.0447500
489,121.5489278,25.0447411
490,121.5491395,25.0447156
491,121.5537594,25.0442475
492,121.5513640,25.0445147
493,121.5537795,25.0445125
494,121.5489311,25.0449620
495,121.5488637,25.0449697
496,121.5439383,25.0449789
497,121.5486299,25.0426119
498,121.5488495,25.0426085
499,121.5489105,25.0426078
500,121.5541723,25.0426146
501,121.5575400,25.0330111
502,121.5575434,25.0331759
503,121.5576450,25.0376859
504,121.5576448,25.0377980
505,121.5577312,25.0412789
506,121.5577345,25.0414125
507,121.5550249,25.0393724
508,121.5491029,25.0404246
509,121.5544785,25.0414800
510,121.5545010,25.0413414
511,121.5554010,25.0379194
512,121.5554302,25.0377944
513,121.5554614,25.0376608
514,121.5554889,25.0375428
515,121.5529235,25.0375953
516,121.5529280,25.0377197
517,121.5529322,25.0378378
518,121.5529368,25.0379636
519,121.5529768,25.0413694
520,121.5529787,25.0415189
521,121.5636444,25.0375211
522,121.5575251,25.0377465
523,121.5575276,25.0378611
524,121.5574022,25.0330149
525,121.5575226,25.0376280
526,121.5576181,25.0414157
527,121.5576145,25.0412833
528,121.5574116,25.0331793
529,121.5439036,25.0436325
530,121.5471544,25.0416149
531,121.5704682,25.0551383
532,121.5698153,25.0501310
533,121.5684902,25.0479042
534,121.5646086,25.0447481
535,121.5576844,25.0449905
536,121.5576895,25.0452260
537,121.5578168,25.0452395
538,121.5435762,25.0350860
539,121.5380421,25.0344187
540,121.5394799,25.0335585
541,121.5394772,25.0334640
542,121.5394748,25.0333804
543,121.5420214,25.0402607
544,121.5391575,25.0411908
545,121.5413218,25.0415836
546,121.5412680,25.0383817
547,121.5436858,25.0398213
548,121.5372466,25.0417778
549,121.5369054,25.0418106
550,121.5383386,25.0376714
551,121.5368542,25.0416674
552,121.5374029,25.0416224
553,121.5373430,25.0417709
554,121.5367723,25.0418254
555,121.5366156,25.0418489
556,121.5380201,25.0334100
557,121.5380232,25.0334940
558,121.5380255,25.0335897
559,121.5382512,25.0363806
560,121.5380541,25.0377782
561,121.5382626,25.0379436
562,121.5382748,25.0381232
563,121.5382763,25.0382130
564,121.5368838,25.0437283
565,121.5376382,25.0383115
566,121.5377465,25.0382905
567,121.5382717,25.0380189
568,121.5375905,25.0336001
569,121.5375894,25.0335001
570,121.5375853,25.0334188
571,121.5418959,25.0335069
572,121.5418976,25.0334248
573,121.5378224,25.0377958
574,121.5555371,25.0334949
575,121.5562479,25.0360145
576,121.5575965,25.0354802
577,121.5574711,25.0353849
578,121.5559680,25.0351213
579,121.5542928,25.0332451
580,121.5535966,25.0354634
581,121.5529159,25.0370619
582,121.5555486,25.0370027
583,121.5574950,25.0364713
584,121.5525624,25.0346680
585,121.5355344,25.0384824
586,121.5485215,25.0299643
587,121.5487375,25.0299641
588,121.5487987,25.0299621
589,121.5490124,25.0299554
590,121.5435856,25.0291443
591,121.5480283,25.0281777
592,121.5435689,25.0283750
593,121.5434479,25.0283808
594,121.5480292,25.0309674
595,121.5524722,25.0309444
596,121.5523458,25.0309435
597,121.5488069,25.0309522
598,121.5487453,25.0309523
599,121.5485286,25.0309555
600,121.5436276,25.0310809
601,121.5434956,25.0310811
602,121.5511243,25.0281802
603,121.5508141,25.0289866
604,121.5507798,25.0290921
605,121.5504569,25.0299399
606,121.5589114,25.0320235
607,121.5573808,25.0321379
608,121.5575023,25.0321349
609,121.5516196,25.0298533
610,121.5595406,25.0331222
611,121.5594759,25.0329882
612,121.5575973,25.0298934
613,121.5575451,25.0298052
614,121.5542896,25.0330886
615,121.5542748,25.0324425
616,121.5542198,25.0301939
617,121.5515764,25.0321303
618,121.5526407,25.0283047
619,121.5533312,25.0325391
620,121.5576717,25.0297961
621,121.5596234,25.0329882
622,121.5597077,25.0331059
623,121.5515889,25.0325518
624,121.5515373,25.0309462
625,121.5515931,25.0327195
626,121.5501420,25.0328675
627,121.5523934,25.0326346
628,121.5525136,25.0326228
629,121.5498941,25.0280508
630,121.5497686,25.0280584
631,121.5487835,25.0281159
632,121.5487228,25.0281207
633,121.5563297,25.0474721
634,121.5578611,25.0482228
635,121.5577651,25.0482151
636,121.5562836,25.0480749
637,121.5550640,25.0481092
638,121.5533254,25.0482196
639,121.5526077,25.0482277
640,121.5507423,25.0482272
641,121.5491692,25.0482335
642,121.5489591,25.0482337
643,121.5488974,25.0482349
644,121.5486681,25.0482366
645,121.5468407,25.0482298
646,121.5543799,25.0445959
647,121.5550865,25.0480395
648,121.5566730,25.0450138
649,121.5564503,25.0464877
650,121.5562838,25.0480146
651,121.5486677,25.0481626
652,121.5488980,25.0481634
653,121.5489601,25.0481636
654,121.5491653,25.0481642
655,121.5507397,25.0481506
656,121.5525629,25.0481515
657,121.5533407,25.0481447
658,121.5577566,25.0481491
659,121.5578794,25.0481548
660,121.5507158,25.0450707
661,121.5520002,25.0449788
662,121.5577221,25.0466537
663,121.5580036,25.0516042
664,121.5535664,25.0461817
665,121.5496900,25.0461572
666,121.5407181,25.0439352
667,121.5424182,25.0445830
668,121.5424506,25.0431382
669,121.5407079,25.0430775
670,121.5397237,25.0430831
671,121.5384516,25.0430957
672,121.5383119,25.0438063
673,121.5416409,25.0417226
674,121.5386516,25.0420708
675,121.5397125,25.0420621
676,121.5406943,25.0420496
677,121.5385479,25.0426059
678,121.5397183,25.0425883
679,121.5407018,25.0425789
680,121.5416401,25.0441129
681,121.5400501,25.0440899
682,121.5397090,25.0417443
683,121.5421703,25.0445548
684,121.5369088,25.0447742
685,121.5441158,25.0517699
686,121.5363596,25.0446674
687,121.5369106,25.0448425
688,121.5423394,25.0447574
689,121.5365679,25.0444322
690,121.5369054,25.0446398
691,121.5363640,25.0448736
692,121.5439733,25.0517728
693,121.5301597,25.0732627
694,121.5315757,25.0720626
695,121.5324939,25.0727431
696,121.5376320,25.0730241
697,121.5335649,25.0681879
698,121.5335216,25.0682988
699,121.5330745,25.0682039
700,121.5333384,25.0681940
701,121.5335240,25.0681928
702,121.5387061,25.0680873
703,121.5333519,25.0683065
704,121.5338303,25.0676518
705,121.5330337,25.0682990
706,121.5366200,25.0726238
707,121.5599196,25.0379137
708,121.5605248,25.0379008
709,121.5625807,25.0411387
710,121.5654667,25.0390595
711,121.5654020,25.0358979
712,121.5653996,25.0358089
713,121.5653654,25.0329600
714,121.5613898,25.0329420
715,121.5613884,25.0330523
716,121.5613980,25.0337208
717,121.5613180,25.0330548
718,121.5613133,25.0329455
719,121.5654054,25.0328457
720,121.5654537,25.0329565
721,121.5655172,25.0358036
722,121.5655175,25.0358928
723,121.5655740,25.0390624
724,121.5575696,25.0342698
725,121.5576212,25.0365425
726,121.5616200,25.0412809
727,121.5615548,25.0411603
728,121.5615197,25.0392445
729,121.5615006,25.0376833
730,121.5614949,25.0375694
731,121.5636763,25.0391851
732,121.5635463,25.0391860
733,121.5615751,25.0392436
734,121.5615749,25.0391492
735,121.5635457,25.0391133
736,121.5636758,25.0391124
737,121.5619182,25.0358760
738,121.5619194,25.0359768
739,121.5657223,25.0434803
740,121.5658026,25.0431748
741,121.5616207,25.0411596
742,121.5646488,25.0412047
743,121.5643902,25.0411963
744,121.5645790,25.0411035
745,121.5659144,25.0433960
746,121.5674570,25.0458890
747,121.5612041,25.0359602
748,121.5635132,25.0375228
749,121.5634934,25.0359443
750,121.5634870,25.0358552
751,121.5684451,25.0358314
752,121.5615348,25.0359840
753,121.5614444,25.0358552
754,121.5643364,25.0411128
755,121.5567392,25.0447894
756,121.5547022,25.0443755
757,121.5541924,25.0425351
758,121.5538707,25.0438074
759,121.5538388,25.0439419
760,121.5093477,25.0781175
761,121.5145941,25.0779669
762,121.5162767,25.0777278
763,121.5491960,25.0518140
764,121.5489653,25.0518150
765,121.5487082,25.0518177
766,121.5441380,25.0519283
767,121.5439679,25.0519303
768,121.5487095,25.0516711
769,121.5489664,25.0516675
770,121.5491952,25.0516604
771,121.5579493,25.0514665
772,121.5440075,25.0476243
773,121.5438672,25.0475916
774,121.5438653,25.0475189
775,121.5440063,25.0475553
776,121.5578473,25.0466576
777,121.5600960,25.0483805
778,121.5591562,25.0482756
779,121.5609840,25.0484664
780,121.5550841,25.0497902
781,121.5535874,25.0491433
782,121.5526936,25.0498533
783,121.5527163,25.0515962
784,121.5551177,25.0515376
785,121.5684437,25.0511872
786,121.5626862,25.0487094
787,121.5627706,25.0486397
788,121.5577846,25.0491333
789,121.5607757,25.0501822
790,121.5541554,25.0481811
791,121.5541447,25.0481188
792,121.5601142,25.0484504
793,121.5328507,25.0382133
794,121.5326865,25.0381797
795,121.5326846,25.0380421
796,121.5328497,25.0381167
797,121.5439786,25.0466303
798,121.5468433,25.0481542
799,121.5468448,25.0481087
800,121.5486542,25.0462158
801,121.5459108,25.0480312
802,121.5460253,25.0452039
803,121.5369160,25.0460852
804,121.5369187,25.0461574
805,121.5364053,25.0460577
806,121.5364063,25.0459802
807,121.5327699,25.0333985
808,121.5323800,25.0336923
809,121.5368030,25.0624684
810,121.5365849,25.0648656
811,121.5372569,25.0624571
812,121.5376591,25.0225050
813,121.5377970,25.0225614
814,121.5379064,25.0226090
815,121.5380191,25.0226624
816,121.5376276,25.0225810
817,121.5377632,25.0226277
818,121.5378838,25.0226745
819,121.5379905,25.0227196
820,121.5379319,25.0228671
821,121.5378191,25.0228443
822,121.5376968,25.0228208
823,121.5375380,25.0227974
824,121.5379191,25.0256986
825,121.5373233,25.0257805
826,121.5374812,25.0299213
827,121.5379219,25.0229139
828,121.5378011,25.0228943
829,121.5376843,25.0228781
830,121.5375119,25.0228560
831,121.5374606,25.0256127
832,121.5379126,25.0255467
833,121.5375105,25.0221215
834,121.5376028,25.0248686
835,121.5394327,25.0311407
836,121.5393930,25.0287406
837,121.5329955,25.0455158
838,121.5327766,25.0455758
839,121.5327815,25.0424201
840,121.5327739,25.0422681
841,121.5327321,25.0401915
842,121.5328542,25.0383270
843,121.5328813,25.0401915
844,121.5329143,25.0422446
845,121.5326539,25.0338240
846,121.5323803,25.0336212
847,121.5327792,25.0333603
848,121.5434740,25.0298567
849,121.5328408,25.0366955
850,121.5376008,25.0345484
851,121.5374638,25.0364581
852,121.5323814,25.0335335
853,121.5359145,25.0336367
854,121.5374766,25.0368376
855,121.5382519,25.0368254
856,121.5374424,25.0401529
857,121.5379736,25.0288432
858,121.5414855,25.0281040
859,121.5330863,25.0335953
860,121.5328494,25.0380145
861,121.5403677,25.0234213
862,121.5394235,25.0220323
863,121.5378962,25.0250157
864,121.5434390,25.0226666
865,121.5479968,25.0270522
866,121.5453120,25.0276498
867,121.5435549,25.0277287
868,121.5478740,25.0251573
869,121.5435291,25.0265374
870,121.5451137,25.0248413
871,121.5434331,25.0278134
872,121.5466880,25.0247466
873,121.5433991,25.0265125
874,121.5434635,25.0292631
875,121.5388300,25.0254164
876,121.5388731,25.0255692
877,121.5379546,25.0277174
878,121.5489583,25.0245020
879,121.5489620,25.0246178
880,121.5434068,25.0210372
881,121.5432900,25.0210394
882,121.5432911,25.0212153
883,121.5434109,25.0212164
884,121.5432933,25.0213310
885,121.5432965,25.0215038
886,121.5487547,25.0246291
887,121.5486949,25.0246325
888,121.5484773,25.0246445
889,121.5434944,25.0249387
890,121.5433586,25.0249585
891,121.5417814,25.0251748
892,121.5402816,25.0253782
893,121.5402570,25.0252302
894,121.5417616,25.0250339
895,121.5433642,25.0248300
896,121.5434841,25.0248177
897,121.5484771,25.0245274
898,121.5486940,25.0245160
899,121.5487537,25.0245128
900,121.5365418,25.0520765
901,121.5365369,25.0519348
902,121.5364666,25.0483870
903,121.5370241,25.0519262
904,121.5404609,25.0518439
905,121.5420620,25.0518145
906,121.5475510,25.0516856
907,121.5367182,25.0579718
908,121.5370268,25.0520644
909,121.5371308,25.0578339
910,121.5370172,25.0509200
911,121.5368096,25.0485636
912,121.5275269,25.0521624
913,121.5373216,25.0476696
914,121.5414866,25.0469970
915,121.5381647,25.0463719
916,121.5381793,25.0462976
917,121.5421834,25.0499565
918,121.5421449,25.0483164
919,121.5421989,25.0471752
920,121.5421751,25.0471044
921,121.5415765,25.0469621
922,121.5420395,25.0458311
923,121.5423696,25.0447925
924,121.5432487,25.0457094
925,121.5365879,25.0483926
926,121.5369349,25.0484134
927,121.5391100,25.0483740
928,121.5391256,25.0465164
929,121.5391422,25.0464438
930,121.5404011,25.0483489
931,121.5438784,25.0482852
932,121.5440173,25.0482545
933,121.5440719,25.0502016
934,121.5439242,25.0499167
935,121.5474945,25.0501282
936,121.5486919,25.0501024
937,121.5275582,25.0520173
938,121.5404313,25.0499727
939,121.5405311,25.0467673
940,121.5582560,25.0270879
941,121.5608886,25.0259297
942,121.5624859,25.0255437
943,121.5637763,25.0216407
944,121.5684828,25.0374252
945,121.5661410,25.0410496
946,121.5661124,25.0391359
947,121.5705366,25.0404544
948,121.5705391,25.0401852
949,121.5661614,25.0296113
950,121.5697192,25.0299297
951,121.5696945,25.0308661
952,121.5665946,25.0271766
953,121.5629971,25.0286946
954,121.5631329,25.0301739
955,121.5649338,25.0291201
956,121.5682904,25.0285097
957,121.5683931,25.0285089
958,121.5655252,25.0274809
959,121.5567829,25.0256570
960,121.5581616,25.0287311
961,121.5604888,25.0302076
962,121.5613101,25.0307248
963,121.5616413,25.0309491
964,121.5618261,25.0292626
965,121.5622625,25.0295645
966,121.5697530,25.0284856
967,121.5696528,25.0318759
968,121.5683541,25.0319074
969,121.5682406,25.0319086
970,121.5653930,25.0319648
971,121.5613469,25.0320610
972,121.5612834,25.0320627
973,121.5612704,25.0308124
974,121.5635698,25.0280424
975,121.5683173,25.0266839
976,121.5684146,25.0266383
977,121.5631475,25.0277123
978,121.5698071,25.0390684
979,121.5698049,25.0390055
980,121.5654938,25.0339960
981,121.5719336,25.0410269
982,121.5687101,25.0411021
983,121.5683956,25.0409860
984,121.5685671,25.0409822
985,121.5719296,25.0409151
986,121.5683589,25.0390976
987,121.5683568,25.0390279
988,121.5683104,25.0358345
989,121.5683085,25.0357374
990,121.5682263,25.0329088
991,121.5682280,25.0327688
992,121.5718626,25.0389737
993,121.5685223,25.0390943
994,121.5685207,25.0390254
995,121.5683523,25.0327664
996,121.5683540,25.0329027
997,121.5590342,25.0319815
